latitude,longitude,blk_no,road_name,postal_code,address,cbd_dist,min_dist_mrt
1.36502933267756,103.845300649183,309A,ANG MO KIO STREET 31,562309,309A ANG MO KIO ST 31,9094.922882684708,720.0526812616379
1.3638775246776,103.85202861388,354,ANG MO KIO STREET 32,560354,354 ANG MO KIO ST 32,8943.389247309504,723.8174534823347
1.36556100435161,103.845169497182,307C,ANG MO KIO AVENUE 1,563307,307C ANG MO KIO AVE 1,9154.631022754334,687.1854712133776
1.37537429110231,103.854258752173,539,ANG MO KIO AVENUE 10,560539,539 ANG MO KIO AVE 10,10219.58167384046,797.3003973170922
1.37151151416054,103.838458787545,104B,ANG MO KIO STREET 11,561104,104B ANG MO KIO ST 11,9890.935634551408,1247.4911583589362
1.37260157854458,103.857234141592,553,ANG MO KIO AVENUE 10,560553,553 ANG MO KIO AVE 10,9929.668925565697,903.7838852182066
1.36822021035822,103.852978892068,431,ANG MO KIO AVENUE 10,560431,431 ANG MO KIO AVE 10,9425.065893710898,425.1947893821618
1.36608459098943,103.846013895433,305,ANG MO KIO AVENUE 1,560305,305 ANG MO KIO AVE 1,9205.883986861998,580.2070330223512
1.37197571261128,103.853150894936,588B,ANG MO KIO STREET 52,562588,588B ANG MO KIO ST 52,9840.634130293067,459.23227637497627
1.36941049804616,103.846059822142,700B,ANG MO KIO AVENUE 6,562700,700B ANG MO KIO AVE 6,9572.61025795395,393.57632774650085
1.37205123278789,103.850545847531,596B,ANG MO KIO STREET 52,562596,596B ANG MO KIO ST 52,9847.186347914661,258.7507332097865
1.37746746996281,103.838776659182,616,ANG MO KIO AVENUE 4,560616,616 ANG MO KIO AVE 4,10538.296737212644,833.982134173954
1.33433431952628,103.917712569623,620,BEDOK RESERVOIR ROAD,470620,620 BEDOK RESERVOIR RD,9319.256222845013,53.926416876314505
1.33131111312379,103.925307784513,539,BEDOK NORTH STREET 3,460539,539 BEDOK NTH ST 3,9817.068956119438,899.602377198944
1.33486976872987,103.912526824975,144,BEDOK RESERVOIR ROAD,470144,144 BEDOK RESERVOIR RD,8906.519344503944,452.79711373644017
1.33716507441516,103.919893055357,703,BEDOK RESERVOIR ROAD,470703,703 BEDOK RESERVOIR RD,9702.884463025559,342.3258578011565
1.33188000305479,103.932389359044,504,BEDOK NORTH STREET 3,460504,504 BEDOK NTH ST 3,10519.238687692576,523.0623835994103
1.33371332018833,103.927020293564,530,BEDOK NORTH STREET 3,460530,530 BEDOK NTH ST 3,10122.206185265937,662.7114718318237
1.33489723692503,103.915006751045,628,BEDOK RESERVOIR ROAD,470628,628 BEDOK RESERVOIR RD,9121.311261758705,331.1500014192178
1.32751177120151,103.942220384041,74,BEDOK NORTH ROAD,460074,74 BEDOK NTH RD,11252.15682251002,460.82738216219445
1.32395813360222,103.936341250384,29,NEW UPPER CHANGI ROAD,464029,29 NEW UPP CHANGI RD,10492.118689729103,1169.5554863365342
1.32987028916159,103.909220387915,107,BEDOK RESERVOIR ROAD,470107,107 BEDOK RESERVOIR RD,8271.099046612517,569.9364138673965
1.32352678248226,103.936423896498,30,NEW UPPER CHANGI ROAD,461030,30 NEW UPP CHANGI RD,10479.933230204244,1176.347748830924
1.32371729072048,103.925001092941,32,CHAI CHEE AVENUE,461032,32 CHAI CHEE AVE,9356.700350523752,1373.7205764879716
1.32842001017396,103.927482674529,424,BEDOK NORTH AVENUE 1,460424,424 BEDOK NTH AVE 1,9854.306943629039,1048.5055645519978
1.33247206352435,103.934860475522,110,BEDOK NORTH ROAD,460110,110 BEDOK NTH RD,10789.145336728863,542.7083438812099
1.33025307073546,103.927058345096,521,BEDOK NORTH AVENUE 1,460521,521 BEDOK NTH AVE 1,9918.961942144831,908.6287197660117
1.32884321524242,103.939123687022,125,BEDOK NORTH ROAD,460125,125 BEDOK NTH RD,11010.279061335683,824.6441896156898
1.32412432931246,103.934921045772,27,NEW UPPER CHANGI ROAD,462027,27 NEW UPP CHANGI RD,10357.825323797231,1316.0969166516102
1.32697957771794,103.928130747142,419,BEDOK NORTH STREET 1,460419,419 BEDOK NTH ST 1,9836.722996691566,1158.4715201517256
1.32635909520616,103.929995919076,204,BEDOK NORTH STREET 1,460204,204 BEDOK NTH ST 1,9984.559020521428,1160.3164648572022
1.3332985212474,103.936601473643,104,BEDOK NORTH AVENUE 4,460104,104 BEDOK NTH AVE 4,11002.501057768308,608.3445065106966
1.32488916644196,103.920246730461,59,CHAI CHEE ROAD,460059,59 CHAI CHEE RD,8962.782792008122,917.1333250710123
1.32856421177174,103.930036524233,418,BEDOK NORTH AVENUE 2,460418,418 BEDOK NTH AVE 2,10107.820494198073,922.4495749481614
1.32565628436985,103.927990975389,202,BEDOK NORTH STREET 1,460202,202 BEDOK NTH ST 1,9751.597259629001,1299.800307629629
1.32839984517259,103.930682461317,416,BEDOK NORTH AVENUE 2,460416,416 BEDOK NTH AVE 2,10161.21241471028,923.8890509686585
1.32500043309616,103.934497810091,221B,BEDOK CENTRAL,462221,221B BEDOK CTRL,10358.594034756265,1307.9661720116223
1.32219157915726,103.934399264462,5,BEDOK SOUTH AVENUE 2,460005,5 BEDOK STH AVE 2,10213.187075903961,1440.0079066722349
1.32390387200176,103.942511366491,52,NEW UPPER CHANGI ROAD,461052,52 NEW UPP CHANGI RD,11113.039135001183,560.5202694397684
1.33336715518929,103.929177675999,512,BEDOK NORTH AVENUE 2,460512,512 BEDOK NTH AVE 2,10302.206593458897,494.1110173886476
1.33546649823112,103.919288377804,707,BEDOK NORTH ROAD,470707,707 BEDOK NTH RD,9534.59840721959,166.3484322359969
1.33089247225844,103.909920867054,120,BEDOK RESERVOIR ROAD,470120,120 BEDOK RESERVOIR RD,8402.767832491108,479.039140013121
1.32038884581716,103.945093904498,169,BEDOK SOUTH AVENUE 3,460169,169 BEDOK STH AVE 3,11227.315925434115,764.5957861717891
1.32422492999064,103.939855376207,64,NEW UPPER CHANGI ROAD,460064,64 NEW UPP CHANGI RD,10858.562660001086,793.4051948374149
1.33298071677208,103.93259903289,507,BEDOK NORTH AVENUE 3,460507,507 BEDOK NTH AVE 3,10602.19542134055,403.1127480329684
1.33663363411169,103.925744921529,718,BEDOK RESERVOIR ROAD,470718,718 BEDOK RESERVOIR RD,10188.854284961697,722.2406766265409
1.32953994162628,103.9276500842,428,BEDOK NORTH ROAD,460428,428 BEDOK NTH RD,9933.923199098343,933.3306342706143
1.3335654358321,103.908102521069,666,JALAN DAMAI,410666,666 JLN DAMAI,8439.475993950331,160.0229227056943
1.33230240591281,103.907587879595,651,JALAN TENAGA,410651,651 JLN TENAGA,8304.316892378552,310.2264512623406
1.33593406213274,103.938866262286,771,BEDOK RESERVOIR VIEW,470771,771 BEDOK RESERVOIR VIEW,11367.963677721978,741.7820741909223
1.33592504234068,103.938460933366,770,BEDOK RESERVOIR VIEW,470770,770 BEDOK RESERVOIR VIEW,11328.801845779532,697.0233996483735
1.32643686024316,103.941850926144,183,BEDOK NORTH ROAD,460183,183 BEDOK NTH RD,11163.547121781921,507.3768635309627
1.32520371636649,103.934772217554,221A,BEDOK CENTRAL,461221,221A BEDOK CTRL,10395.971201026241,1292.2447273568387
1.3268699405257,103.941832797556,182,BEDOK NORTH ROAD,460182,182 BEDOK NTH RD,11182.415352929418,503.78660017047196
1.32313486125334,103.91204571131,114,LENGKONG TIGA,410114,114 LENGKONG TIGA,8086.941415400929,252.65403233728662
1.32499916612366,103.934234380089,221C,BEDOK CENTRAL,463221,221C BEDOK CTRL,10332.333759279883,1302.7764632488206
1.33079235635694,103.913183390283,604,BEDOK RESERVOIR ROAD,470604,604 BEDOK RESERVOIR RD,8680.942601435721,689.5673389914539
1.33488991400405,103.913386186589,140,BEDOK RESERVOIR ROAD,470140,140 BEDOK RESERVOIR RD,8981.322403316095,511.31850794474144
1.33459969119921,103.912010752027,146,BEDOK RESERVOIR ROAD,470146,146 BEDOK RESERVOIR RD,8843.359468325645,397.32047381650113
1.3359734160825,103.923690295889,711,BEDOK RESERVOIR ROAD,470711,711 BEDOK RESERVOIR RD,9960.701323812777,650.0985656556536
1.32941001130625,103.935397269548,139,BEDOK NORTH AVENUE 3,460139,139 BEDOK NTH AVE 3,10673.832573639796,870.2505168905307
1.33393217749941,103.939470307742,99,BEDOK NORTH AVENUE 4,460099,99 BEDOK NTH AVE 4,11313.847487748482,857.8866013344397
1.33190104988461,103.927743782081,552,BEDOK NORTH AVENUE 1,460552,552 BEDOK NTH AVE 1,10080.443810502456,721.5631778531633
1.33167117872807,103.906537912581,645,JALAN TENAGA,410645,645 JLN TENAGA,8170.3857455079415,422.57204348083513
1.33370603793401,103.907540974425,656,JALAN TENAGA,410656,656 JLN TENAGA,8403.131642394397,172.90961167061653
1.32400911794369,103.925848135552,33,CHAI CHEE AVENUE,461033,33 CHAI CHEE AVE,9454.879806434186,1472.7710922756849
1.32846320022376,103.933682843781,407,BEDOK NORTH AVENUE 3,460407,407 BEDOK NTH AVE 3,10456.198456867742,914.8995590947294
1.32036659168877,103.943667906986,72,BEDOK SOUTH AVENUE 3,460072,72 BEDOK STH AVE 3,11079.002828529203,811.0597163023117
1.32275469870145,103.940776413808,61,NEW UPPER CHANGI ROAD,461061,61 NEW UPP CHANGI RD,10885.019909735001,790.4364113282081
1.3310525697305,103.904387017176,636,BEDOK RESERVOIR ROAD,410636,636 BEDOK RESERVOIR RD,7945.932048787206,586.5419753183244
1.33447671801249,103.907884878854,661,JALAN DAMAI,410661,661 JLN DAMAI,8488.583530669528,83.84843365760426
1.3247011139095,103.923851959899,29A,CHAI CHEE AVENUE,461029,29A CHAI CHEE AVE,9298.260132971744,1279.319255432308
1.3543527093097,103.835823721667,23,SIN MING ROAD,570023,23 SIN MING RD,8075.624803370529,741.71469501175
1.35518696986305,103.836337992513,24,SIN MING ROAD,570024,24 SIN MING RD,8153.894270936762,794.5094105180675
1.36294455374689,103.834093500169,406,SIN MING AVENUE,570406,406 SIN MING AVE,9044.887157897967,1682.3135444129198
1.34408604869725,103.854147568942,146,BISHAN STREET 11,570146,146 BISHAN ST 11,6762.011384662318,910.368909614706
1.35629489446383,103.842822596127,272,BISHAN STREET 24,570272,272 BISHAN ST 24,8159.301763818617,892.9991024973239
1.35874409683171,103.832689845734,443,SIN MING AVENUE,570443,443 SIN MING AVE,8627.675037095185,1339.1087414075519
1.34641761420969,103.847920706844,107,BISHAN STREET 12,570107,107 BISHAN ST 12,7022.471478300823,558.3630189037609
1.34723185095729,103.848808988875,113,BISHAN STREET 12,570113,113 BISHAN ST 12,7107.836322869169,453.08481843986
1.34608966743024,103.855078724794,153,BISHAN STREET 13,570153,153 BISHAN ST 13,6988.795053582436,877.9023420827892
1.34648720621029,103.850461077477,123,BISHAN STREET 12,570123,123 BISHAN ST 12,7020.70979101158,553.7857032338947
1.35871142499038,103.831720136073,445,SIN MING AVENUE,570445,445 SIN MING AVE,8650.719559635352,1399.4950104974353
1.34755267473738,103.848880424202,114,BISHAN STREET 12,570114,114 BISHAN ST 12,7142.98039892017,417.110928902744
1.35054161207715,103.851371061032,191,BISHAN STREET 13,570191,191 BISHAN ST 13,7468.408642055977,262.60737019692704
1.36131844778476,103.842683755643,256,BISHAN STREET 22,570256,256 BISHAN ST 22,8712.978444449991,1221.7199429935988
1.35022254582522,103.851833543469,189,BISHAN STREET 13,570189,189 BISHAN ST 13,7433.360900823822,323.1912830685357
1.3483624977313,103.850897052933,195,BISHAN STREET 13,570195,195 BISHAN ST 13,7227.588242920481,380.61360421619014
1.34903237530043,103.848047514719,503,BISHAN STREET 11,570503,503 BISHAN ST 11,7310.487521250964,280.25026063822315
1.34456216829423,103.851287598109,135,BISHAN STREET 12,570135,135 BISHAN ST 12,6807.228256857458,674.0706988904795
1.34605755352171,103.856679995938,157,BISHAN STREET 13,570157,157 BISHAN ST 13,6998.240207486864,1020.8475701786814
1.35853942882943,103.832309279131,444,SIN MING AVENUE,570444,444 SIN MING AVE,8615.998574674599,1344.9008033542425
1.35794929131792,103.846767675257,228,BISHAN STREET 23,570228,228 BISHAN ST 23,8302.843377724574,779.5747527873508
1.35613778516576,103.844897654796,290,BISHAN STREET 24,570290,290 BISHAN ST 24,8118.528019865563,712.1949406856409
1.34860831209993,103.851843334947,179,BISHAN STREET 13,570179,179 BISHAN ST 13,7254.882017333155,424.407929942784
1.3597368747274,103.844696133217,238,BISHAN STREET 22,570238,238 BISHAN ST 22,8516.938906009666,1054.3566898761558
1.36019474589915,103.84413136044,245,BISHAN STREET 22,570245,245 BISHAN ST 22,8573.000774533366,1128.9998778891604
1.34934943204105,103.852583139267,186,BISHAN STREET 13,570186,186 BISHAN ST 13,7337.968900892562,440.5481737820121
1.36255043035847,103.745770795352,420,BUKIT BATOK WEST AVENUE 2,650420,420 BT BATOK WEST AVE 2,14673.247541874542,799.0932862615125
1.34880956575502,103.759892612835,267,BUKIT BATOK EAST AVENUE 4,650267,267 BT BATOK EAST AVE 4,12507.51908430835,1175.0490992542793
1.35669994020487,103.752306417884,523,BUKIT BATOK STREET 52,650523,523 BT BATOK ST 52,13703.52505269359,219.02755232944605
1.34694365753899,103.757539380939,283,BUKIT BATOK EAST AVENUE 3,650283,283 BT BATOK EAST AVE 3,12604.555803021609,933.7839766837126
1.34817263842498,103.758893085449,271,BUKIT BATOK EAST AVENUE 4,650271,271 BT BATOK EAST AVE 4,12557.610772404278,1065.4254272810024
1.34885036049503,103.757903337572,272,BUKIT BATOK EAST AVENUE 4,650272,272 BT BATOK EAST AVE 4,12690.821448713392,953.7390207572878
1.3605766052846,103.746834002944,316,BUKIT BATOK STREET 32,650316,316 BT BATOK ST 32,14448.078749329412,592.8951133661467
1.34888490439686,103.742035794953,160,BUKIT BATOK STREET 11,650160,160 BT BATOK ST 11,14175.370381220893,812.4945261369362
1.34827660376884,103.754680867021,229,BUKIT BATOK EAST AVENUE 3,650229,229 BT BATOK EAST AVE 3,12950.714555144681,596.9232236202612
1.3628909909218,103.746539240126,417,BUKIT BATOK WEST AVENUE 4,650417,417 BT BATOK WEST AVE 4,14627.59853363004,751.9933786403776
1.34554897953938,103.741598629749,175,BUKIT BATOK WEST AVENUE 8,650175,175 BT BATOK WEST AVE 8,14031.69260456988,929.200968402688
1.34555899395756,103.742841777336,180,BUKIT BATOK WEST AVENUE 8,650180,180 BT BATOK WEST AVE 8,13912.034255868888,802.2268859727254
1.36131699323376,103.747741215309,321,BUKIT BATOK STREET 33,650321,321 BT BATOK ST 33,14415.989691917479,540.9310981941713
1.36448899593886,103.745816406222,409,BUKIT BATOK WEST AVENUE 4,650409,409 BT BATOK WEST AVE 4,14798.713219471087,929.7544215414601
1.34846915807481,103.742050806952,161,BUKIT BATOK STREET 11,650161,161 BT BATOK ST 11,14150.364526312327,811.0361397104464
1.34848615466343,103.752597900148,225,BUKIT BATOK CENTRAL,650225,225 BT BATOK CTRL,13156.559463391024,364.02673859316695
1.36101444441179,103.74944732312,363,BUKIT BATOK STREET 31,650363,363 BT BATOK ST 31,14244.364934533447,372.31428555135966
1.3488252646597,103.755127558884,233,BUKIT BATOK EAST AVENUE 5,650233,233 BT BATOK EAST AVE 5,12943.486347048562,644.8251652480591
1.34771697477219,103.742831711054,164,BUKIT BATOK STREET 11,650164,164 BT BATOK ST 11,14033.16854113537,731.9861945568767
1.34908254998383,103.754518186115,231,BUKIT BATOK EAST AVENUE 5,650231,231 BT BATOK EAST AVE 5,13015.570827246649,578.3471158090639
1.34983226535734,103.7547381511,238,BUKIT BATOK EAST AVENUE 5,650238,238 BT BATOK EAST AVE 5,13042.11205054153,614.0162397753222
1.35127411954665,103.758871467713,258,BUKIT BATOK EAST AVENUE 4,650258,258 BT BATOK EAST AVE 4,12759.443830224971,1098.5503697526663
1.34624866176031,103.749382188265,207,BUKIT BATOK STREET 21,650207,207 BT BATOK ST 21,13325.302196696275,272.30351953397815
1.36008251500719,103.748341653201,311,BUKIT BATOK STREET 32,650311,311 BT BATOK ST 32,14280.737353059227,416.8985128354516
1.35275159558485,103.754823604086,510,BUKIT BATOK STREET 52,650510,510 BT BATOK ST 52,13219.96514389609,730.597007804749
1.36418205578453,103.747797285557,333,BUKIT BATOK STREET 32,650333,333 BT BATOK ST 32,14603.566386754748,759.5584387296076
1.34966890869827,103.744083499088,146,BUKIT BATOK WEST AVENUE 6,650146,146 BT BATOK WEST AVE 6,14025.739161032436,593.9050955327028
1.34927993077587,103.743857543224,148,BUKIT BATOK WEST AVENUE 6,650148,148 BT BATOK WEST AVE 6,14024.61491344698,612.7661266405362
1.3485726542005,103.747156223784,105,BUKIT BATOK CENTRAL,650105,105 BT BATOK CTRL,13671.323484586965,242.90067558894145
1.35711725438592,103.748423168363,302,BUKIT BATOK STREET 31,650302,302 BT BATOK ST 31,14080.126287455381,409.5987222218906
1.36348296381773,103.749393361059,337,BUKIT BATOK STREET 34,650337,337 BT BATOK ST 34,14416.024809351127,601.1139800042224
1.36025027184777,103.747782999863,313,BUKIT BATOK STREET 32,650313,313 BT BATOK ST 32,14341.710116739983,481.4338483088817
1.34580304817683,103.759260051639,288D,BUKIT BATOK STREET 25,653288,288D BT BATOK ST 25,12375.281254579604,1150.4452547280646
1.34936030465417,103.760019454103,266,BUKIT BATOK EAST AVENUE 4,650266,266 BT BATOK EAST AVE 4,12531.600493672608,1191.2810220807553
1.36586608373138,103.753323280718,392,BUKIT BATOK WEST AVENUE 5,650392,392 BT BATOK WEST AVE 5,14242.619657094483,820.0917831359926
1.34366766724427,103.756051700884,291A,BUKIT BATOK STREET 24,650291,291A BT BATOK ST 24,12544.57289246704,932.6288883589574
1.36033274170697,103.749691516072,367,BUKIT BATOK STREET 31,650367,367 BT BATOK ST 31,14177.157134124793,301.3420283284715
1.34744385349941,103.746502064421,108,BUKIT BATOK WEST AVENUE 6,650108,108 BT BATOK WEST AVE 6,13667.610555998797,344.9495764387775
1.34389104771025,103.757689179709,290E,BUKIT BATOK STREET 24,654290,290E BT BATOK ST 24,12404.35545700228,1071.6922062869091
1.36232315228541,103.752217152725,383,BUKIT BATOK WEST AVENUE 5,650383,383 BT BATOK WEST AVE 5,14089.934414301319,413.1378106870541
1.34586253909028,103.747905760698,201,BUKIT BATOK STREET 21,650201,201 BT BATOK ST 21,13443.315573825812,352.80919354449355
1.34351644124186,103.757696498682,290F,BUKIT BATOK STREET 24,655290,290F BT BATOK ST 24,12381.235977598102,1093.5752228558422
1.343453412569,103.754788281769,291E,BUKIT BATOK STREET 24,654291,291E BT BATOK ST 24,12651.07563362847,840.4359742787087
1.36179959646874,103.746031517905,419,BUKIT BATOK WEST AVENUE 2,650419,419 BT BATOK WEST AVE 2,14600.336730929392,731.4962289664264
1.34551716408486,103.745348433929,191,BUKIT BATOK WEST AVENUE 6,650191,191 BT BATOK WEST AVE 6,13668.36104317674,567.0034819719525
1.34579573207282,103.746340146543,189,BUKIT BATOK WEST AVENUE 6,650189,189 BT BATOK WEST AVE 6,13588.976705232488,463.6255150889231
1.36535402711964,103.752433206591,390,BUKIT BATOK WEST AVENUE 5,650390,390 BT BATOK WEST AVE 5,14282.4305988816,748.9630048191502
1.34504066504232,103.747389472119,297,BUKIT BATOK STREET 22,650297,297 BT BATOK ST 22,13445.93816084849,459.94618940117147
1.34674707293093,103.758438601357,286,BUKIT BATOK EAST AVENUE 3,650286,286 BT BATOK EAST AVE 3,12509.574166984923,1036.1904465447856
1.34754443877804,103.745796780836,110,BUKIT BATOK WEST AVENUE 6,650110,110 BT BATOK WEST AVE 6,13740.424124994151,414.29673223280383
1.36470350565862,103.744246776207,402,BUKIT BATOK WEST AVENUE 7,650402,402 BT BATOK WEST AVE 7,14951.981712635978,1076.4005879764834
1.36517826718432,103.745813150204,406,BUKIT BATOK WEST AVENUE 7,650406,406 BT BATOK WEST AVE 7,14845.528021227872,984.783599662534
1.3571882058688,103.751123943023,526,BUKIT BATOK STREET 51,650526,526 BT BATOK ST 51,13841.474008348576,174.01519723020107
1.35076586646897,103.74385553747,140,BUKIT BATOK STREET 11,650140,140 BT BATOK ST 11,14111.359009675538,650.71571984981
1.27836137310785,103.819384010497,7,TELOK BLANGAH CRESCENT,090007,7 TELOK BLANGAH CRES,3588.8321407213525,1239.97920332021
1.27779539068994,103.819341303524,8,TELOK BLANGAH CRESCENT,090008,8 TELOK BLANGAH CRES,3603.0019359590897,1287.3056888512492
1.2709187086214,103.822685388438,42,TELOK BLANGAH RISE,090042,42 TELOK BLANGAH RISE,3453.423169523313,624.7758219159756
1.27037951175815,103.823235972289,43,TELOK BLANGAH RISE,090043,43 TELOK BLANGAH RISE,3420.8865233126808,583.5278820204119
1.28675654367639,103.810121713045,28,HOY FATT ROAD,151028,28 HOY FATT RD,4601.587283347421,802.4659118453361
1.27842357024921,103.826237590943,138,JALAN BUKIT MERAH,160138,138 JLN BT MERAH,2834.7746198445475,859.6693057966788
1.2869200622963,103.818673592235,86,REDHILL CLOSE,150086,86 REDHILL CL,3656.828750070895,369.25958125090784
1.27239732679697,103.820832735739,31,TELOK BLANGAH RISE,090031,31 TELOK BLANGAH RISE,3587.7245101529925,778.7796099572334
1.27945660077329,103.817897561986,1,TELOK BLANGAH CRESCENT,090001,1 TELOK BLANGAH CRES,3738.0101096001854,1132.7604010991365
1.27298528304053,103.820252009798,30,TELOK BLANGAH RISE,090030,30 TELOK BLANGAH RISE,3628.500769052453,851.875605994173
1.28790461781044,103.83219770269,14,TAMAN HO SWEE,161014,14 TAMAN HO SWEE,2194.0105135631184,565.2135801984
1.28829579725142,103.826144732416,46,JALAN BUKIT HO SWEE,160046,46 JLN BT HO SWEE,2860.1583786207684,282.41812116291396
1.27655921599768,103.819821916902,22,TELOK BLANGAH CRESCENT,090022,22 TELOK BLANGAH CRES,3574.9146511273243,1249.6482685947828
1.27688315064164,103.830883904963,148,SILAT AVENUE,160148,148 SILAT AVE,2370.679946293776,1011.0149055756827
1.2752454314411,103.811106662751,62,TELOK BLANGAH HEIGHTS,100062,62 TELOK BLANGAH HTS,4554.635597234605,523.7421816879615
1.28264675199072,103.823327111496,128,BUKIT MERAH VIEW,150128,128 BT MERAH VIEW,3113.3975031961027,596.7043784396101
1.27784271048219,103.840965923691,1A,CANTONMENT ROAD,085101,1A CANTONMENT RD,1283.7176491420182,264.81503074262673
1.27668433818668,103.839459108754,5,EVERTON PARK,080005,5 EVERTON PK,1491.4026354120201,337.90112626071493
1.27741630337522,103.839330846341,2,EVERTON PARK,081002,2 EVERTON PK,1468.2004842058127,257.7130818017106
1.29006686277944,103.829245853053,55,HAVELOCK ROAD,161055,55 HAVELOCK RD,2575.829322793467,481.9937450318693
1.28209883987158,103.825202810934,26D,JALAN MEMBINA,167026,26D JLN MEMBINA,2906.111697473449,508.1981948265437
1.28761342749689,103.812272124073,51,LENGKOK BAHRU,150051,51 LENGKOK BAHRU,4373.331468704068,545.2493475212059
1.27406230448123,103.810424079622,65,TELOK BLANGAH DRIVE,100065,65 TELOK BLANGAH DR,4655.2738715805035,378.32355165347803
1.2891359518667,103.813677548743,54,LENGKOK BAHRU,150054,54 LENGKOK BAHRU,4241.679388850512,345.36164705381253
1.27922008833835,103.825441382185,108,JALAN BUKIT MERAH,160108,108 JLN BT MERAH,2908.046349691072,793.0247310913477
1.28863289349484,103.810534586582,40,JALAN RUMAH TINGGI,151040,40 JLN RUMAH TINGGI,4579.405861361031,699.5414662638408
1.28857594666894,103.807868203047,8,JALAN RUMAH TINGGI,150008,8 JLN RUMAH TINGGI,4872.7608782114885,690.0884592122806
1.28753116542451,103.807020232395,12,JALAN BUKIT MERAH,150012,12 JLN BT MERAH,4953.374183300327,783.2645491644795
1.27390144581321,103.839417299226,18,CANTONMENT CLOSE,080018,18 CANTONMENT CL,1661.6409611934682,645.653511410476
1.28848093779845,103.815878776808,75B,REDHILL ROAD,152075,75B REDHILL RD,3988.4014848886895,159.62015028593493
1.27469944029956,103.840485373883,13,CANTONMENT CLOSE,080013,13 CANTONMENT CL,1513.612938442794,567.7247638546321
1.28324650251872,103.827854744997,120A,KIM TIAN PLACE,161120,120A KIM TIAN PL,2609.4061508187438,319.07896740970716
1.28683524831823,103.831347591398,6A,BOON TIONG ROAD,164006,6A BOON TIONG RD,2260.6704676417717,441.80550268838635
1.28231370027498,103.829311503614,126C,KIM TIAN ROAD,163126,126C KIM TIAN RD,2448.3153740445237,467.6152634661491
1.27573843980494,103.80918938464,73,TELOK BLANGAH HEIGHTS,100073,73 TELOK BLANGAH HTS,4754.8579618884105,560.0410556213482
1.28365235024006,103.815411052175,117,BUKIT MERAH CENTRAL,150117,117 BT MERAH CTRL,3994.7953053335305,677.8356070332927
1.28045561330579,103.812317740785,104A,DEPOT ROAD,101104,104A DEPOT RD,4347.519771564952,1114.9128375669543
1.28073692384594,103.813135678562,103B,DEPOT ROAD,102103,103B DEPOT RD,4254.741912107183,1062.5239703317254
1.28156873918268,103.80773165728,112B,DEPOT ROAD,102112,112B DEPOT RD,4851.381381431267,1176.0004532243106
1.28881615319911,103.80820528928,9,JALAN RUMAH TINGGI,150009,9 JLN RUMAH TINGGI,4839.007986170993,676.9005499237037
1.29173412228908,103.82802613443,2,DELTA AVENUE,161002,2 DELTA AVE,2764.3768679986683,626.0600631954005
1.27530180077967,103.839207273761,9,CANTONMENT CLOSE,080009,9 CANTONMENT CL,1592.4279611709808,491.90287716691466
1.28672632735078,103.816700522264,70,REDHILL CLOSE,150070,70 REDHILL CL,3872.6166760302103,321.6059986435981
1.28178928032033,103.825989640948,118B,JALAN MEMBINA,162118,118B JLN MEMBINA,2820.0148374942783,503.6939055644013
1.37457987035667,103.770871763692,131,CASHEW ROAD,670131,131 CASHEW RD,13515.255583423,888.8231294008282
1.37526298800703,103.771656502775,229,PENDING ROAD,670229,229 PENDING RD,13514.504943780541,1003.9734126590025
1.37736736489734,103.767748758874,109,GANGSA ROAD,670109,109 GANGSA RD,13976.487157652284,714.7367448157084
1.37499058666436,103.769509869284,137,PETIR ROAD,670137,137 PETIR RD,13649.915810713876,803.6763559324105
1.37637448213033,103.76732428038,143,PETIR ROAD,670143,143 PETIR RD,13926.37166160427,706.7481610027622
1.37850873559017,103.773212348159,257,BANGKIT ROAD,670257,257 BANGKIT RD,13676.770308108442,1300.674471199236
1.38387209680691,103.761859831513,611,BUKIT PANJANG RING ROAD,670611,611 BT PANJANG RING RD,14949.486796422552,539.7088502728062
1.38733197714311,103.768255010804,512,JELAPANG ROAD,670512,512 JELAPANG RD,14781.944410928934,1186.4399540593968
1.37537217237782,103.773454058862,221,PENDING ROAD,670221,221 PENDING RD,13393.358975980618,1176.445351994685
1.37600740723183,103.766884122419,145,PETIR ROAD,670145,145 PETIR RD,13929.297265371937,681.1822405274653
1.38923939664189,103.773064815385,477,SEGAR ROAD,670477,477 SEGAR RD,14622.211201649343,1711.070001805842
1.3847322385941,103.766932853057,504,JELAPANG ROAD,670504,504 JELAPANG RD,14652.554370143884,873.0974755059498
1.37463746606325,103.774664267756,216,PETIR ROAD,670216,216 PETIR RD,13244.379672807177,1256.6486614976313
1.38659275915625,103.765406585364,525,JELAPANG ROAD,670525,525 JELAPANG RD,14919.33504842488,943.4567269177904
1.38668548319749,103.759758915377,630,SENJA ROAD,670630,630 SENJA RD,15337.30093277642,872.2797978161792
1.37748344975701,103.765391081305,166,GANGSA ROAD,670166,166 GANGSA RD,14161.87133935309,460.80799026805175
1.38817649588077,103.770691341962,457,SEGAR ROAD,670457,457 SEGAR RD,14687.7831379384,1437.8540268838017
1.37856275551968,103.766097785672,170,GANGSA ROAD,670170,170 GANGSA RD,14197.492553668224,510.08694723501225
1.38023381201566,103.764815490957,178,LOMPANG ROAD,670178,178 LOMPANG RD,14430.335082626252,389.6423653165973
1.37626324137774,103.764450950694,163,GANGSA ROAD,670163,163 GANGSA RD,14133.972549998789,443.8653094585478
